iso_code,location,total_cases_per_million,total_deaths_per_million,people_vaccinated_per_hundred,date
CUB,Cuba,273.074,7.769,,2020-08-11
CUB,Cuba,276.164,7.769,,2020-08-12
CUB,Cuba,280.225,7.858,,2020-08-13
CUB,Cuba,285.081,7.769,,2020-08-14
CUB,Cuba,290.643,7.769,,2020-08-15
CUB,Cuba,292.762,7.769,,2020-08-16
CUB,Cuba,297.0,7.769,,2020-08-17
CUB,Cuba,300.884,7.769,,2020-08-18
CUB,Cuba,307.418,7.769,,2020-08-19
CUB,Cuba,314.745,7.769,,2020-08-20
CUB,Cuba,316.246,7.858,,2020-08-21
CUB,Cuba,319.336,7.858,,2020-08-22
CUB,Cuba,325.075,8.034,,2020-08-23
CUB,Cuba,328.165,8.034,,2020-08-24
CUB,Cuba,330.549,8.034,,2020-08-25
CUB,Cuba,331.873,8.122,,2020-08-26
CUB,Cuba,336.023,8.122,,2020-08-27
CUB,Cuba,341.32,8.122,,2020-08-28
CUB,Cuba,346.529,8.299,,2020-08-29
CUB,Cuba,350.767,8.299,,2020-08-30
CUB,Cuba,355.976,8.299,,2020-08-31
CUB,Cuba,358.889,8.387,,2020-09-01
CUB,Cuba,364.275,8.652,,2020-09-02
CUB,Cuba,372.044,8.829,,2020-09-03
CUB,Cuba,376.635,8.829,,2020-09-04
CUB,Cuba,379.46,8.829,,2020-09-05
CUB,Cuba,380.431,8.917,,2020-09-06
CUB,Cuba,384.228,9.005,,2020-09-07
CUB,Cuba,386.435,9.182,,2020-09-08
CUB,Cuba,393.675,9.182,,2020-09-09
CUB,Cuba,401.797,9.358,,2020-09-10
CUB,Cuba,405.505,9.358,,2020-09-11
CUB,Cuba,410.802,9.535,,2020-09-12
CUB,Cuba,413.539,9.535,,2020-09-13
CUB,Cuba,417.247,9.535,,2020-09-14
CUB,Cuba,424.045,9.535,,2020-09-15
CUB,Cuba,430.49,9.623,,2020-09-16
CUB,Cuba,435.523,9.623,,2020-09-17
CUB,Cuba,441.791,9.8,,2020-09-18
CUB,Cuba,446.294,9.977,,2020-09-19
CUB,Cuba,449.472,10.153,,2020-09-20
CUB,Cuba,453.887,10.241,,2020-09-21
CUB,Cuba,461.038,10.33,,2020-09-22
CUB,Cuba,465.276,10.418,,2020-09-23
CUB,Cuba,468.807,10.418,,2020-09-24
CUB,Cuba,472.339,10.418,,2020-09-25
CUB,Cuba,477.813,10.595,,2020-09-26
CUB,Cuba,481.786,10.771,,2020-09-27
CUB,Cuba,484.081,10.771,,2020-09-28
CUB,Cuba,488.319,10.771,,2020-09-29
CUB,Cuba,494.146,10.771,,2020-09-30
CUB,Cuba,500.591,10.771,,2020-10-01
CUB,Cuba,504.829,10.771,,2020-10-02
CUB,Cuba,510.302,10.771,,2020-10-03
CUB,Cuba,512.863,10.771,,2020-10-04
CUB,Cuba,516.041,10.859,,2020-10-05
CUB,Cuba,519.396,10.859,,2020-10-06
CUB,Cuba,520.72,10.859,,2020-10-07
CUB,Cuba,522.398,10.859,,2020-10-08
CUB,Cuba,524.693,10.859,,2020-10-09
CUB,Cuba,525.135,10.859,,2020-10-10
CUB,Cuba,527.783,10.859,,2020-10-11
CUB,Cuba,529.726,10.859,,2020-10-12
CUB,Cuba,531.227,10.859,,2020-10-13
CUB,Cuba,532.816,10.859,,2020-10-14
CUB,Cuba,535.2,10.859,,2020-10-15
CUB,Cuba,540.144,10.948,,2020-10-16
CUB,Cuba,544.735,11.036,,2020-10-17
CUB,Cuba,549.149,11.036,,2020-10-18
CUB,Cuba,552.504,11.213,,2020-10-19
CUB,Cuba,556.653,11.213,,2020-10-20
CUB,Cuba,562.216,11.213,,2020-10-21
CUB,Cuba,566.895,11.301,,2020-10-22
CUB,Cuba,572.016,11.301,,2020-10-23
CUB,Cuba,576.871,11.301,,2020-10-24
CUB,Cuba,579.697,11.301,,2020-10-25
CUB,Cuba,582.257,11.301,,2020-10-26
CUB,Cuba,589.585,11.301,,2020-10-27
CUB,Cuba,593.911,11.301,,2020-10-28
CUB,Cuba,597.354,11.301,,2020-10-29
CUB,Cuba,600.444,11.301,,2020-10-30
CUB,Cuba,608.037,11.301,,2020-10-31
CUB,Cuba,612.275,11.301,,2020-11-01
CUB,Cuba,615.365,11.389,,2020-11-02
CUB,Cuba,621.103,11.389,,2020-11-03
CUB,Cuba,630.727,11.389,,2020-11-04
CUB,Cuba,634.258,11.389,,2020-11-05
CUB,Cuba,638.143,11.477,,2020-11-06
CUB,Cuba,641.586,11.477,,2020-11-07
CUB,Cuba,644.235,11.477,,2020-11-08
CUB,Cuba,648.826,11.477,,2020-11-09
CUB,Cuba,652.622,11.477,,2020-11-10
CUB,Cuba,655.889,11.477,,2020-11-11
CUB,Cuba,661.009,11.566,,2020-11-12
CUB,Cuba,665.777,11.566,,2020-11-13
CUB,Cuba,668.161,11.566,,2020-11-14
CUB,Cuba,670.103,11.566,,2020-11-15
CUB,Cuba,674.429,11.566,,2020-11-16
CUB,Cuba,676.901,11.566,,2020-11-17
CUB,Cuba,680.168,11.566,,2020-11-18
CUB,Cuba,682.022,11.566,,2020-11-19
CUB,Cuba,685.377,11.566,,2020-11-20
CUB,Cuba,688.467,11.654,,2020-11-21
CUB,Cuba,692.705,11.654,,2020-11-22
CUB,Cuba,695.618,11.654,,2020-11-23
CUB,Cuba,701.887,11.742,,2020-11-24
CUB,Cuba,708.596,11.742,,2020-11-25
CUB,Cuba,712.923,11.742,,2020-11-26
CUB,Cuba,716.013,11.742,,2020-11-27
CUB,Cuba,721.575,11.742,,2020-11-28
CUB,Cuba,726.872,11.831,,2020-11-29
CUB,Cuba,731.375,11.919,,2020-11-30
CUB,Cuba,739.939,12.007,,2020-12-01
CUB,Cuba,746.56,12.007,,2020-12-02
CUB,Cuba,753.182,12.007,,2020-12-03
CUB,Cuba,760.156,12.007,,2020-12-04
CUB,Cuba,769.338,12.007,,2020-12-05
CUB,Cuba,775.342,12.007,,2020-12-06
CUB,Cuba,786.29,12.007,,2020-12-07
CUB,Cuba,792.999,12.007,,2020-12-08
CUB,Cuba,803.947,12.007,,2020-12-09
CUB,Cuba,810.569,12.007,,2020-12-10
CUB,Cuba,818.161,12.007,,2020-12-11
CUB,Cuba,825.842,12.095,,2020-12-12
CUB,Cuba,831.934,12.095,,2020-12-13
CUB,Cuba,838.026,12.095,,2020-12-14
CUB,Cuba,846.502,12.095,,2020-12-15
CUB,Cuba,853.83,12.095,,2020-12-16
CUB,Cuba,862.658,12.095,,2020-12-17
CUB,Cuba,873.429,12.095,,2020-12-18
CUB,Cuba,884.995,12.095,,2020-12-19
CUB,Cuba,894.089,12.095,,2020-12-20
CUB,Cuba,904.242,12.095,,2020-12-21
CUB,Cuba,916.779,12.272,,2020-12-22
CUB,Cuba,927.02,12.272,,2020-12-23
CUB,Cuba,946.178,12.272,,2020-12-24
CUB,Cuba,962.335,12.36,,2020-12-25
CUB,Cuba,974.519,12.449,,2020-12-26
CUB,Cuba,989.263,12.537,,2020-12-27
CUB,Cuba,1009.481,12.625,,2020-12-28
CUB,Cuba,1024.225,12.625,,2020-12-29
CUB,Cuba,1031.817,12.802,,2020-12-30
CUB,Cuba,1047.356,12.89,,2020-12-31
CUB,Cuba,1064.396,12.89,,2021-01-01
CUB,Cuba,1079.316,12.89,,2021-01-02
CUB,Cuba,1096.885,12.978,,2021-01-03
CUB,Cuba,1124.784,12.978,,2021-01-04
CUB,Cuba,1144.561,12.978,,2021-01-05
CUB,Cuba,1162.307,13.067,,2021-01-06
CUB,Cuba,1190.029,13.067,,2021-01-07
CUB,Cuba,1220.4,13.067,,2021-01-08
CUB,Cuba,1252.625,13.067,,2021-01-09
CUB,Cuba,1286.88,13.331,,2021-01-10
CUB,Cuba,1324.932,13.508,,2021-01-11
CUB,Cuba,1367.928,13.685,,2021-01-12
CUB,Cuba,1416.487,13.949,,2021-01-13
CUB,Cuba,1461.072,14.126,,2021-01-14
CUB,Cuba,1509.365,14.303,,2021-01-15
CUB,Cuba,1545.122,14.656,,2021-01-16
CUB,Cuba,1602.509,15.009,,2021-01-17
CUB,Cuba,1628.289,15.274,,2021-01-18
CUB,Cuba,1657.424,15.45,,2021-01-19
CUB,Cuba,1688.236,15.892,,2021-01-20
CUB,Cuba,1724.257,16.245,,2021-01-21
CUB,Cuba,1771.05,16.598,,2021-01-22
CUB,Cuba,1821.109,16.863,,2021-01-23
CUB,Cuba,1877.083,17.128,,2021-01-24
CUB,Cuba,1927.142,17.393,,2021-01-25
CUB,Cuba,1996.536,17.658,,2021-01-26
CUB,Cuba,2069.374,18.011,,2021-01-27
CUB,Cuba,2128.173,18.364,,2021-01-28
CUB,Cuba,2186.355,18.54,,2021-01-29
CUB,Cuba,2266.696,18.805,,2021-01-30
CUB,Cuba,2356.043,18.894,,2021-01-31
CUB,Cuba,2436.032,19.07,,2021-02-01
CUB,Cuba,2528.204,19.247,,2021-02-02
CUB,Cuba,2607.045,19.423,,2021-02-03
CUB,Cuba,2679.088,19.865,,2021-02-04
CUB,Cuba,2753.691,20.218,,2021-02-05
CUB,Cuba,2826.175,20.571,,2021-02-06
CUB,Cuba,2898.571,21.012,,2021-02-07
CUB,Cuba,2956.223,21.189,,2021-02-08
CUB,Cuba,3007.43,21.542,,2021-02-09
CUB,Cuba,3083.18,21.984,,2021-02-10
CUB,Cuba,3158.225,22.337,,2021-02-11
CUB,Cuba,3230.886,22.69,,2021-02-12
CUB,Cuba,3309.285,23.043,,2021-02-13
CUB,Cuba,3380.445,23.485,,2021-02-14
CUB,Cuba,3443.57,23.749,,2021-02-15
CUB,Cuba,3526.296,24.191,,2021-02-16
CUB,Cuba,3599.045,24.456,,2021-02-17
CUB,Cuba,3680.534,24.897,,2021-02-18
CUB,Cuba,3756.373,25.339,,2021-02-19
CUB,Cuba,3839.099,25.692,,2021-02-20
CUB,Cuba,3930.83,26.133,,2021-02-21
CUB,Cuba,4004.815,26.486,,2021-02-22
CUB,Cuba,4078.623,26.839,,2021-02-23
CUB,Cuba,4140.336,27.193,,2021-02-24
CUB,Cuba,4199.489,27.546,,2021-02-25
CUB,Cuba,4276.741,27.722,,2021-02-26
CUB,Cuba,4340.308,28.075,,2021-02-27
CUB,Cuba,4394.87,28.429,,2021-02-28
CUB,Cuba,4466.471,28.605,,2021-03-01
CUB,Cuba,4554.494,28.958,,2021-03-02
CUB,Cuba,4635.188,29.4,,2021-03-03
CUB,Cuba,4706.437,29.665,,2021-03-04
CUB,Cuba,4775.036,30.106,,2021-03-05
CUB,Cuba,4841.252,30.371,,2021-03-06
CUB,Cuba,4917.003,30.724,,2021-03-07
CUB,Cuba,4994.078,30.901,,2021-03-08
CUB,Cuba,5085.985,31.077,,2021-03-09
CUB,Cuba,5154.143,31.519,,2021-03-10
CUB,Cuba,5222.831,31.872,,2021-03-11
CUB,Cuba,5290.106,32.225,,2021-03-12
CUB,Cuba,5346.522,32.313,,2021-03-13
CUB,Cuba,5427.217,32.666,,2021-03-14
CUB,Cuba,5492.02,32.931,,2021-03-15
CUB,Cuba,5561.944,33.196,,2021-03-16
CUB,Cuba,5626.129,33.549,,2021-03-17
CUB,Cuba,5686.959,33.902,,2021-03-18
CUB,Cuba,5751.85,34.167,,2021-03-19
CUB,Cuba,5823.628,34.609,,2021-03-20
CUB,Cuba,5893.905,34.785,,2021-03-21
CUB,Cuba,5957.296,35.05,,2021-03-22
CUB,Cuba,6025.63,35.403,,2021-03-23
CUB,Cuba,6090.61,35.756,,2021-03-24
CUB,Cuba,6162.653,36.021,,2021-03-25
CUB,Cuba,6236.108,36.463,,2021-03-26
CUB,Cuba,6319.981,36.551,,2021-03-27
CUB,Cuba,6401.118,36.639,,2021-03-28
CUB,Cuba,6463.007,36.816,,2021-03-29
CUB,Cuba,6552.001,37.169,,2021-03-30
CUB,Cuba,6644.791,37.434,,2021-03-31
CUB,Cuba,6734.227,37.522,,2021-04-01
CUB,Cuba,6829.312,37.875,,2021-04-02
CUB,Cuba,6920.16,38.052,,2021-04-03
CUB,Cuba,7022.751,38.493,,2021-04-04
CUB,Cuba,7116.865,38.493,,2021-04-05
CUB,Cuba,7207.802,38.847,,2021-04-06
CUB,Cuba,7292.646,39.023,,2021-04-07
CUB,Cuba,7373.341,39.111,,2021-04-08
CUB,Cuba,7463.129,39.553,,2021-04-09
CUB,Cuba,7554.948,39.994,,2021-04-10
CUB,Cuba,7639.616,40.524,,2021-04-11
CUB,Cuba,7715.014,41.23,,2021-04-12
CUB,Cuba,7808.599,42.025,,2021-04-13
CUB,Cuba,7893.267,42.996,,2021-04-14
CUB,Cuba,7981.907,43.349,,2021-04-15
CUB,Cuba,8073.727,44.144,,2021-04-16
CUB,Cuba,8164.31,45.203,,2021-04-17
CUB,Cuba,8255.864,46.351,,2021-04-18
CUB,Cuba,8349.449,46.881,,2021-04-19
CUB,Cuba,8453.893,47.499,,2021-04-20
CUB,Cuba,8542.71,48.293,,2021-04-21
CUB,Cuba,8649.274,49.353,,2021-04-22
CUB,Cuba,8758.838,50.236,,2021-04-23
CUB,Cuba,8856.838,51.295,,2021-04-24
CUB,Cuba,8961.459,52.178,,2021-04-25
CUB,Cuba,9044.272,52.708,,2021-04-26
CUB,Cuba,9139.888,53.326,,2021-04-27
CUB,Cuba,9227.116,54.209,,2021-04-28
CUB,Cuba,9328.559,55.798,,2021-04-29
CUB,Cuba,9420.907,56.857,,2021-04-30
CUB,Cuba,9501.691,57.74,,2021-05-01
CUB,Cuba,9596.247,58.623,,2021-05-02
CUB,Cuba,9678.531,59.594,,2021-05-03
CUB,Cuba,9768.496,60.565,,2021-05-04
CUB,Cuba,9857.666,61.272,,2021-05-05
CUB,Cuba,9951.251,61.89,,2021-05-06
CUB,Cuba,10053.841,62.949,,2021-05-07
CUB,Cuba,10145.307,63.744,,2021-05-08
CUB,Cuba,10239.687,64.627,,2021-05-09
CUB,Cuba,10338.216,65.421,,2021-05-10
CUB,Cuba,10432.772,66.657,,2021-05-11
CUB,Cuba,10539.335,67.805,0.62,2021-05-12
CUB,Cuba,10644.044,68.688,,2021-05-13
CUB,Cuba,10756.787,69.306,,2021-05-14
CUB,Cuba,10878.889,70.277,,2021-05-15
CUB,Cuba,10987.748,70.983,4.03,2021-05-16
CUB,Cuba,11081.068,71.866,4.77,2021-05-17
CUB,Cuba,11190.898,72.926,5.41,2021-05-18
CUB,Cuba,11309.115,73.632,,2021-05-19
CUB,Cuba,11419.651,74.162,6.34,2021-05-20
CUB,Cuba,11525.331,74.956,,2021-05-21
CUB,Cuba,11639.134,76.192,6.84,2021-05-22
CUB,Cuba,11746.933,77.428,6.91,2021-05-23
CUB,Cuba,11848.905,78.576,7.0,2021-05-24
CUB,Cuba,11962.885,79.547,7.05,2021-05-25
CUB,Cuba,12062.561,80.518,7.1,2021-05-26
CUB,Cuba,12159.854,81.313,7.15,2021-05-27
CUB,Cuba,12263.063,82.372,7.19,2021-05-28
CUB,Cuba,12367.948,83.255,,2021-05-29
CUB,Cuba,12463.211,83.873,,2021-05-30
CUB,Cuba,12560.327,84.58,10.46,2021-05-31
CUB,Cuba,12653.647,85.198,11.52,2021-06-01
CUB,Cuba,12758.798,86.257,12.64,2021-06-02
CUB,Cuba,12851.764,86.963,13.76,2021-06-03
CUB,Cuba,12951.441,87.581,14.73,2021-06-04
CUB,Cuba,13051.648,88.552,15.41,2021-06-05
CUB,Cuba,13147.616,89.347,,2021-06-06
CUB,Cuba,13252.237,90.495,,2021-06-07
CUW,Curacao,,,9.39,2021-03-29
CUW,Curacao,,,9.6,2021-03-30
CUW,Curacao,,,,2021-03-31
CUW,Curacao,,,10.05,2021-04-01
CUW,Curacao,,,,2021-04-02
CUW,Curacao,,,,2021-04-03
CUW,Curacao,,,,2021-04-04
CUW,Curacao,,,12.47,2021-04-05
CUW,Curacao,,,13.43,2021-04-06
CUW,Curacao,,,14.32,2021-04-07
CUW,Curacao,,,15.0,2021-04-08
CUW,Curacao,,,16.24,2021-04-09
CUW,Curacao,,,18.28,2021-04-10
CUW,Curacao,,,,2021-04-11
CUW,Curacao,,,,2021-04-12
CUW,Curacao,,,23.12,2021-04-13
CUW,Curacao,,,25.06,2021-04-14
CUW,Curacao,,,27.66,2021-04-15
CUW,Curacao,,,29.2,2021-04-16
CUW,Curacao,,,31.0,2021-04-17
CUW,Curacao,,,,2021-04-18
CUW,Curacao,,,33.61,2021-04-19
CUW,Curacao,,,35.15,2021-04-20
CUW,Curacao,,,36.47,2021-04-21
CUW,Curacao,,,37.98,2021-04-22
CUW,Curacao,,,39.42,2021-04-23
CUW,Curacao,,,41.2,2021-04-24
CUW,Curacao,,,41.56,2021-04-25
CUW,Curacao,,,41.88,2021-04-26
CUW,Curacao,,,42.53,2021-04-27
CUW,Curacao,,,42.64,2021-04-28
CUW,Curacao,,,43.66,2021-04-29
CUW,Curacao,,,44.03,2021-04-30
CUW,Curacao,,,44.4,2021-05-01
CUW,Curacao,,,44.4,2021-05-02
CUW,Curacao,,,44.7,2021-05-03
CUW,Curacao,,,45.27,2021-05-04
CUW,Curacao,,,46.04,2021-05-05
CUW,Curacao,,,46.33,2021-05-06
CUW,Curacao,,,,2021-05-07
CUW,Curacao,,,46.61,2021-05-08
CUW,Curacao,,,47.01,2021-05-09
CUW,Curacao,,,47.13,2021-05-10
CUW,Curacao,,,47.44,2021-05-11
CUW,Curacao,,,47.7,2021-05-12
CUW,Curacao,,,47.94,2021-05-13
CUW,Curacao,,,48.11,2021-05-14
CUW,Curacao,,,48.34,2021-05-15
CUW,Curacao,,,48.6,2021-05-16
CUW,Curacao,,,48.72,2021-05-17
CUW,Curacao,,,48.99,2021-05-18
CUW,Curacao,,,49.22,2021-05-19
CUW,Curacao,,,49.42,2021-05-20
CUW,Curacao,,,49.91,2021-05-21
CUW,Curacao,,,50.11,2021-05-22
CUW,Curacao,,,50.27,2021-05-23
CUW,Curacao,,,50.47,2021-05-24
CUW,Curacao,,,50.76,2021-05-25
CUW,Curacao,,,50.79,2021-05-26
CUW,Curacao,,,50.99,2021-05-27
CUW,Curacao,,,51.19,2021-05-28
CUW,Curacao,,,51.35,2021-05-29
CUW,Curacao,,,51.5,2021-05-30
CUW,Curacao,,,51.78,2021-05-31
CUW,Curacao,,,51.9,2021-06-01
CUW,Curacao,,,51.99,2021-06-02
CUW,Curacao,,,52.14,2021-06-03
CUW,Curacao,,,52.19,2021-06-04
CUW,Curacao,,,52.3,2021-06-05
CUW,Curacao,,,52.36,2021-06-06
CUW,Curacao,,,52.5,2021-06-07
CYP,Cyprus,,,,2020-02-02
CYP,Cyprus,,,,2020-03-08
CYP,Cyprus,2.283,,,2020-03-09
CYP,Cyprus,3.425,,,2020-03-10
CYP,Cyprus,6.85,,,2020-03-11
CYP,Cyprus,6.85,,,2020-03-12
CYP,Cyprus,15.984,,,2020-03-13
CYP,Cyprus,29.684,,,2020-03-14
CYP,Cyprus,29.684,,,2020-03-15
CYP,Cyprus,37.676,,,2020-03-16
CYP,Cyprus,52.517,,,2020-03-17
CYP,Cyprus,55.943,,,2020-03-18
CYP,Cyprus,76.493,,,2020-03-19
CYP,Cyprus,76.493,,,2020-03-20
CYP,Cyprus,95.901,,,2020-03-21
CYP,Cyprus,108.46,1.142,,2020-03-22
CYP,Cyprus,132.435,1.142,,2020-03-23
CYP,Cyprus,141.569,3.425,,2020-03-24
CYP,Cyprus,150.702,3.425,,2020-03-25
CYP,Cyprus,166.686,3.425,,2020-03-26
CYP,Cyprus,184.953,5.708,,2020-03-27
CYP,Cyprus,204.361,5.708,,2020-03-28
CYP,Cyprus,244.32,5.708,,2020-03-29
CYP,Cyprus,262.587,7.992,,2020-03-30
CYP,Cyprus,299.121,9.133,,2020-03-31
CYP,Cyprus,365.339,10.275,,2020-04-01
CYP,Cyprus,406.44,11.417,,2020-04-02
CYP,Cyprus,452.107,12.559,,2020-04-03
CYP,Cyprus,486.357,12.559,,2020-04-04
CYP,Cyprus,509.191,10.275,,2020-04-05
CYP,Cyprus,530.883,10.275,,2020-04-06
CYP,Cyprus,563.992,10.275,,2020-04-07
CYP,Cyprus,600.526,10.275,,2020-04-08
CYP,Cyprus,643.91,11.417,,2020-04-09
CYP,Cyprus,679.302,11.417,,2020-04-10
CYP,Cyprus,703.277,11.417,,2020-04-11
CYP,Cyprus,722.686,12.559,,2020-04-12
CYP,Cyprus,755.795,13.7,,2020-04-13
CYP,Cyprus,793.47,13.7,,2020-04-14
CYP,Cyprus,816.304,13.7,,2020-04-15
CYP,Cyprus,839.138,13.7,,2020-04-16
CYP,Cyprus,856.263,13.7,,2020-04-17
CYP,Cyprus,868.822,13.7,,2020-04-18
CYP,Cyprus,875.672,13.7,,2020-04-19
CYP,Cyprus,881.38,13.7,,2020-04-20
CYP,Cyprus,895.08,13.7,,2020-04-21
CYP,Cyprus,901.93,14.842,,2020-04-22
CYP,Cyprus,907.639,14.842,,2020-04-23
CYP,Cyprus,917.914,15.984,,2020-04-24
CYP,Cyprus,924.764,15.984,,2020-04-25
CYP,Cyprus,932.756,15.984,,2020-04-26
CYP,Cyprus,938.464,17.125,,2020-04-27
CYP,Cyprus,955.59,17.125,,2020-04-28
CYP,Cyprus,962.44,17.125,,2020-04-29
CYP,Cyprus,970.432,17.125,,2020-04-30
CYP,Cyprus,978.423,17.125,,2020-05-01
CYP,Cyprus,986.415,17.125,,2020-05-02
CYP,Cyprus,995.549,17.125,,2020-05-03
CYP,Cyprus,997.832,17.125,,2020-05-04
CYP,Cyprus,1002.399,17.125,,2020-05-05
CYP,Cyprus,1008.107,17.125,,2020-05-06
CYP,Cyprus,1014.957,17.125,,2020-05-07
CYP,Cyprus,1017.241,17.125,,2020-05-08
CYP,Cyprus,1018.382,17.125,,2020-05-09
CYP,Cyprus,1025.232,18.267,,2020-05-10
CYP,Cyprus,1028.657,18.267,,2020-05-11
CYP,Cyprus,1030.941,18.267,,2020-05-12
CYP,Cyprus,1033.224,19.409,,2020-05-13
CYP,Cyprus,1035.508,19.409,,2020-05-14
CYP,Cyprus,1038.933,19.409,,2020-05-15
CYP,Cyprus,1043.499,19.409,,2020-05-16
CYP,Cyprus,1045.783,19.409,,2020-05-17
CYP,Cyprus,1046.924,19.409,,2020-05-18
CYP,Cyprus,1048.066,19.409,,2020-05-19
CYP,Cyprus,1052.633,19.409,,2020-05-20
CYP,Cyprus,1053.774,19.409,,2020-05-21
CYP,Cyprus,1058.341,19.409,,2020-05-22
CYP,Cyprus,1058.341,19.409,,2020-05-23
CYP,Cyprus,1067.475,19.409,,2020-05-24
CYP,Cyprus,1069.758,19.409,,2020-05-25
CYP,Cyprus,1072.041,19.409,,2020-05-26
CYP,Cyprus,1072.041,19.409,,2020-05-27
CYP,Cyprus,1074.325,19.409,,2020-05-28
CYP,Cyprus,1075.466,19.409,,2020-05-29
CYP,Cyprus,1077.75,19.409,,2020-05-30
CYP,Cyprus,1077.75,19.409,,2020-05-31
CYP,Cyprus,1083.458,19.409,,2020-06-01
CYP,Cyprus,1086.883,19.409,,2020-06-02
CYP,Cyprus,1093.733,19.409,,2020-06-03
CYP,Cyprus,1093.733,19.409,,2020-06-04
CYP,Cyprus,1096.017,19.409,,2020-06-05
CYP,Cyprus,1096.017,20.55,,2020-06-06
CYP,Cyprus,1100.584,20.55,,2020-06-07
CYP,Cyprus,1107.434,20.55,,2020-06-08
CYP,Cyprus,1109.717,20.55,,2020-06-09
CYP,Cyprus,1112.0,20.55,,2020-06-10
CYP,Cyprus,1113.142,20.55,,2020-06-11
CYP,Cyprus,1118.85,20.55,,2020-06-12
CYP,Cyprus,1118.85,20.55,,2020-06-13
CYP,Cyprus,1122.276,20.55,,2020-06-14
CYP,Cyprus,1124.559,20.55,,2020-06-15
CYP,Cyprus,1124.559,20.55,,2020-06-16
CYP,Cyprus,1124.559,20.55,,2020-06-17
CYP,Cyprus,1124.559,21.692,,2020-06-18
CYP,Cyprus,1124.559,21.692,,2020-06-19
CYP,Cyprus,1124.559,21.692,,2020-06-20
CYP,Cyprus,1125.701,21.692,,2020-06-21
CYP,Cyprus,1127.984,21.692,,2020-06-22
CYP,Cyprus,1130.267,21.692,,2020-06-23
CYP,Cyprus,1131.409,21.692,,2020-06-24
CYP,Cyprus,1132.551,21.692,,2020-06-25
CYP,Cyprus,1132.551,21.692,,2020-06-26
CYP,Cyprus,1134.834,21.692,,2020-06-27
CYP,Cyprus,1134.834,21.692,,2020-06-28
CYP,Cyprus,1137.117,21.692,,2020-06-29
CYP,Cyprus,1139.401,21.692,,2020-06-30
CYP,Cyprus,1140.542,21.692,,2020-07-01
CYP,Cyprus,1140.542,21.692,,2020-07-02
CYP,Cyprus,1140.542,21.692,,2020-07-03
CYP,Cyprus,1143.968,21.692,,2020-07-04
CYP,Cyprus,1145.109,21.692,,2020-07-05
CYP,Cyprus,1146.251,21.692,,2020-07-06
CYP,Cyprus,1147.393,21.692,,2020-07-07
CYP,Cyprus,1150.818,21.692,,2020-07-08
CYP,Cyprus,1153.101,21.692,,2020-07-09
CYP,Cyprus,1156.526,21.692,,2020-07-10
CYP,Cyprus,1157.668,21.692,,2020-07-11
CYP,Cyprus,1165.66,21.692,,2020-07-12
CYP,Cyprus,1166.801,21.692,,2020-07-13
CYP,Cyprus,1167.943,21.692,,2020-07-14
CYP,Cyprus,1170.226,21.692,,2020-07-15
CYP,Cyprus,1177.076,21.692,,2020-07-16
CYP,Cyprus,1179.36,21.692,,2020-07-17
CYP,Cyprus,1183.926,21.692,,2020-07-18
CYP,Cyprus,1185.068,21.692,,2020-07-19
CYP,Cyprus,1185.068,21.692,,2020-07-20
CYP,Cyprus,1187.352,21.692,,2020-07-21
CYP,Cyprus,1187.352,21.692,,2020-07-22
CYP,Cyprus,1193.06,21.692,,2020-07-23
CYP,Cyprus,1195.343,21.692,,2020-07-24
CYP,Cyprus,1202.193,21.692,,2020-07-25
CYP,Cyprus,1206.76,21.692,,2020-07-26
CYP,Cyprus,1210.185,21.692,,2020-07-27
CYP,Cyprus,1218.177,21.692,,2020-07-28
CYP,Cyprus,1233.019,21.692,,2020-07-29
CYP,Cyprus,1244.436,21.692,,2020-07-30
CYP,Cyprus,1271.836,21.692,,2020-07-31
CYP,Cyprus,1283.253,21.692,,2020-08-01
CYP,Cyprus,1312.937,21.692,,2020-08-02
CYP,Cyprus,1318.645,21.692,,2020-08-03
CYP,Cyprus,1347.187,21.692,,2020-08-04
CYP,Cyprus,1364.313,21.692,,2020-08-05
CYP,Cyprus,1379.154,21.692,,2020-08-06
CYP,Cyprus,1395.138,21.692,,2020-08-07
CYP,Cyprus,1407.697,21.692,,2020-08-08
CYP,Cyprus,1417.972,21.692,,2020-08-09
CYP,Cyprus,1429.389,21.692,,2020-08-10
CYP,Cyprus,1457.931,22.834,,2020-08-11
CYP,Cyprus,1473.914,22.834,,2020-08-12
CYP,Cyprus,1489.898,22.834,,2020-08-13
CYP,Cyprus,1504.74,22.834,,2020-08-14
CYP,Cyprus,1520.723,22.834,,2020-08-15
CYP,Cyprus,1528.715,22.834,,2020-08-16
CYP,Cyprus,1542.415,22.834,,2020-08-17
CYP,Cyprus,1551.549,22.834,,2020-08-18
CYP,Cyprus,1581.233,22.834,,2020-08-19
CYP,Cyprus,1592.649,22.834,,2020-08-20
CYP,Cyprus,1605.208,22.834,,2020-08-21
CYP,Cyprus,1617.766,22.834,,2020-08-22
CYP,Cyprus,1622.333,22.834,,2020-08-23
CYP,Cyprus,1656.584,22.834,,2020-08-24
CYP,Cyprus,1682.842,22.834,,2020-08-25
CYP,Cyprus,1694.259,22.834,,2020-08-26
CYP,Cyprus,1674.851,22.834,,2020-08-27
CYP,Cyprus,1690.834,22.834,,2020-08-28
CYP,Cyprus,1693.118,22.834,,2020-08-29
CYP,Cyprus,1697.684,22.834,,2020-08-30
